,typecode,generated,CAS,altitude,std,vertical_rate
0,A320,generated_CVAE,152.8817642915225,2644.5314743256044,249.4781539008798,2534.6651188118426
1,A320,generated_CVAE,153.10915182109824,2729.0203116193325,250.60492622839772,2534.6651188118426
2,A320,generated_CVAE,153.27144528008654,2790.5990577346097,255.38480728387665,1847.362383458323
3,A320,generated_CVAE,153.47028456326717,2861.884033692385,266.7638398117786,2138.549278733248
4,A320,generated_CVAE,153.68358342967673,2940.7235388746244,267.40379704277666,2365.1851554671844
5,A320,generated_CVAE,153.89520497599202,3012.3761974632857,268.23802556244993,2149.579757659851
6,A320,generated_CVAE,154.23859936058642,3080.8937503914076,270.9667269960561,2055.526587843656
7,A320,generated_CVAE,154.7410597256525,3142.35979967748,268.64321178839543,1843.9814785821643
8,A320,generated_CVAE,155.35909881286008,3203.2780654081603,264.28473202659745,1827.5479719204034
9,A320,generated_CVAE,156.18260971099915,3271.4780410430235,261.3208917873846,2045.9992690459044
10,A320,generated_CVAE,157.27002211515315,3332.2892034068136,259.36318858711155,1824.3348709137024
11,A320,generated_CVAE,158.5583340753773,3389.5321150112727,255.68465400674148,1717.2873481337676
12,A320,generated_CVAE,160.1900978929294,3444.8388960538264,254.09058612156343,1659.2034312766157
13,A320,generated_CVAE,162.24116162928885,3491.3171435644726,251.9769599716115,1394.3474253193888
14,A320,generated_CVAE,164.38558904919213,3521.93972906751,255.11774151266303,918.6775650911197
15,A320,generated_CVAE,166.46464154811088,3548.8765954761084,254.55424653913457,808.1059922579534
16,A320,generated_CVAE,168.57896759705935,3582.2604970683556,252.5204678561666,1001.5170477674098
17,A320,generated_CVAE,170.7107637210456,3616.2915978441256,252.52815351164,1020.9330232731087
18,A320,generated_CVAE,172.92773905354656,3649.0201667984406,249.56699823741556,981.8570686294464
19,A320,generated_CVAE,175.23279742774122,3684.04014523187,248.80615688263532,1050.5993530028807
20,A320,generated_CVAE,177.59954360013973,3719.758996997902,249.72348135796972,1071.565552980962
21,A320,generated_CVAE,180.0301368422881,3758.940415009707,249.44837959695053,1175.4425403541459
22,A320,generated_CVAE,182.50159523147857,3798.9326592638404,248.255639798322,1199.767327623998
23,A320,generated_CVAE,184.9551764050562,3836.5029311552794,248.5988628302112,1127.1081567431738
24,A320,generated_CVAE,187.47887015486052,3874.0078413663264,249.60311055086254,1125.147306331413
25,A320,generated_CVAE,190.13069311841457,3913.1788626080283,252.3247106762574,1175.1306372510646
26,A320,generated_CVAE,192.88170619192488,3949.278741075902,254.94392461777088,1082.9963540361973
27,A320,generated_CVAE,195.73062060400096,3977.6383553239293,260.60977242139694,850.7884274408192
28,A320,generated_CVAE,198.76910565515797,4006.417983917053,267.1248663754363,863.3888577937124
29,A320,generated_CVAE,201.86750707836572,4032.768374639905,275.23770298410165,790.5117216855587
30,A320,generated_CVAE,204.95491088989502,4059.8996826661137,286.77910384667837,813.93924078626
31,A320,generated_CVAE,207.8840077004595,4092.4065973744364,293.92458206470366,975.2074412496869
32,A320,generated_CVAE,210.6608117969337,4128.577201277555,299.7918794314489,1085.1181170935622
33,A320,generated_CVAE,213.54800341650096,4168.046241897859,307.55517796849733,1184.0712186090932
34,A320,generated_CVAE,216.30119464392652,4210.017355511804,314.3032270307766,1259.1334084183993
35,A320,generated_CVAE,219.06588408751097,4254.377447766627,322.29424671146586,1330.8027676446643
36,A320,generated_CVAE,221.83949616151247,4298.876483924881,331.4587199288975,1334.9710847476204
37,A320,generated_CVAE,224.35079298611873,4342.710474170998,339.93516806093425,1315.019707383517
38,A320,generated_CVAE,226.75126782495656,4390.072573858655,350.19177105897336,1420.862990629697
39,A320,generated_CVAE,229.11991579594735,4439.907684998904,362.5117835957275,1495.0533342074775
40,A320,generated_CVAE,231.54024216646184,4492.292719227517,372.30970740284187,1571.5510268584044
41,A320,generated_CVAE,233.90641194498372,4546.11461888621,381.00596572865,1614.6569897607715
42,A320,generated_CVAE,236.24334487456358,4602.991865077812,394.75733621530554,1706.3173857480585
43,A320,generated_CVAE,238.4550523471259,4662.833569482716,407.9691784248915,1795.2511321471068
44,A320,generated_CVAE,240.43543801470128,4722.715282616014,421.1105516430598,1796.4513939989354
45,A320,generated_CVAE,242.20588035812835,4783.443799219533,439.3600640068907,1821.855498105586
46,A320,generated_CVAE,243.7496213435171,4849.9490357668465,451.8833425813352,1995.1570964194013
47,A320,generated_CVAE,245.11326803998622,4916.813616980054,465.2880587944301,2005.93743639623
48,A320,generated_CVAE,246.35959620657331,4986.6903010121805,477.56887822854264,2096.3005209638027
49,A320,generated_CVAE,247.4008069239064,5062.335327393067,492.28979506076195,2269.3507914266033
50,A320,generated_CVAE,248.31061454574188,5142.622869273704,507.5355037027335,2408.6262564190883
51,A320,generated_CVAE,249.0902601406426,5223.573381137275,521.596380933924,2428.515355907127
52,A320,generated_CVAE,249.7216420756552,5311.5446429969315,534.8853949799203,2639.137855789704
53,A320,generated_CVAE,250.19963541585125,5399.385185409882,546.7635123732972,2635.216272388527
54,A320,generated_CVAE,250.55935225553645,5487.769351691664,556.7877760764098,2651.5249884534696
55,A320,generated_CVAE,250.84432472733553,5583.091377090118,567.0962144690394,2859.660761953595
56,A320,generated_CVAE,251.03141668468774,5678.017551704972,576.682415117225,2847.7852384456414
57,A320,generated_CVAE,251.20384723915603,5775.61926783254,583.7619456588263,2928.051483827029
58,A320,generated_CVAE,251.27494613249937,5877.445823287199,586.261423851977,3054.7966636397796
59,A320,generated_CVAE,251.37118105229013,5973.58600012525,591.2067442051522,2884.2053051415332
60,A320,generated_CVAE,251.5091990927656,6068.197469157064,598.0120673762308,2838.344070954409
61,A320,generated_CVAE,251.5379663440651,6165.586740864542,602.3118227626985,2921.6781512243238
62,A320,generated_CVAE,251.54972799603112,6257.923561967686,609.2030727672452,2770.1046330943136
63,A320,generated_CVAE,251.63178055940983,6354.1022200651305,614.4271304375699,2885.359742923347
64,A320,generated_CVAE,251.6715103179993,6450.655140358843,620.0564488598723,2896.587608811373
65,A320,generated_CVAE,251.6912989492168,6542.016998841433,626.9241060676899,2740.8557544777054
66,A320,generated_CVAE,251.72460319809542,6637.500447183429,631.094956212401,2864.5034502598946
67,A320,generated_CVAE,251.78588717351695,6731.104409991859,632.4714511285196,2808.118884252881
68,A320,generated_CVAE,251.8344641553615,6826.338323130636,634.9141675548881,2857.0173941633266
69,A320,generated_CVAE,251.89686636456506,6920.589019836548,639.747594791048,2827.5209011773545
70,A320,generated_CVAE,251.9203069835961,7013.611717575776,644.0451683329827,2790.6809321768537
71,A320,generated_CVAE,251.91637786070189,7109.792669323021,651.5497161635782,2885.4285524173347
72,A320,generated_CVAE,252.01485576132734,7202.224196439754,654.1262923072144,2772.945813502004
73,A320,generated_CVAE,252.10895582669244,7297.935509691258,656.7321229759367,2871.3393975450904
74,A320,generated_CVAE,252.24217007012072,7395.398737905499,661.7095474342032,2923.8968464272293
75,A320,generated_CVAE,252.39354792959944,7490.541482378821,665.1732599688295,2854.282334199649
76,A320,generated_CVAE,252.48220629491405,7585.794946337988,668.8808826573711,2857.6039187750503
77,A320,generated_CVAE,252.54062018079128,7681.695497440193,677.4677721007956,2877.016533066132
78,A320,generated_CVAE,252.6619318042824,7775.663740567072,679.2350142724943,2819.0472938063626
79,A320,generated_CVAE,252.75666182217952,7867.953467481839,681.3286763111063,2768.691807443011
80,A320,generated_CVAE,252.838736616299,7956.882342810622,689.4013881761116,2667.866259863477
81,A320,generated_CVAE,252.93008370867713,8048.475181808931,702.0657173153033,2747.7851699492735
82,A320,generated_CVAE,252.97852250521552,8139.166731901302,716.6775746931766,2720.7465027711673
83,A320,generated_CVAE,253.07372157033794,8226.61576473259,722.3623732396605,2623.470984938627
84,A320,generated_CVAE,253.24091869652392,8313.421862279247,728.4082369915936,2604.182926399674
85,A320,generated_CVAE,253.35945401545277,8402.733738962299,733.8971392272557,2679.356300491608
86,A320,generated_CVAE,253.45279181409694,8492.34277148046,740.8064176955879,2688.2709755448395
87,A320,generated_CVAE,253.58987952712064,8581.440796632327,747.8080505822525,2672.940754555987
88,A320,generated_CVAE,253.765162741254,8672.320861449462,750.1971258295844,2726.401944514028
89,A320,generated_CVAE,253.83439477221043,8763.988702991921,754.2628054265045,2750.0352462737974
90,A320,generated_CVAE,253.89223182081938,8857.003634221568,756.6565623683363,2790.447936889404
91,A320,generated_CVAE,254.0196735940142,8944.33320058085,761.3056880209757,2619.886990778432
92,A320,generated_CVAE,254.12929854459895,9031.34215892723,767.1150156821836,2610.2687503914076
93,A320,generated_CVAE,254.28387564313198,9115.368557427355,775.5414886664273,2520.7919550037577
