,typecode,generated,CAS,altitude,std,vertical_rate
0,A320,generated_CVAE,157.159011595206,3618.281177298164,576.7446252604402,1855.5813960913922
1,A320,generated_CVAE,159.0055578527316,3680.1338905012103,575.8557310706855,1855.5813960913922
2,A320,generated_CVAE,160.90612419942016,3727.04691945619,572.21813220336,1407.3908686493965
3,A320,generated_CVAE,162.6569074327557,3767.70291475415,571.6709822586517,1219.679858938789
4,A320,generated_CVAE,164.9019158438178,3822.02432858872,576.0420499430365,1629.6424150370976
5,A320,generated_CVAE,167.08400270396794,3868.9302813954037,570.8920059269739,1407.1785842005156
6,A320,generated_CVAE,168.9570607083664,3916.5957264583594,568.6452766874962,1429.9633518886758
7,A320,generated_CVAE,171.37870625854737,3965.102545448472,562.8489523103128,1455.2045697033766
8,A320,generated_CVAE,173.93811827262402,4011.062210666342,562.4294523492367,1378.7899565360915
9,A320,generated_CVAE,176.3021648261149,4054.939882458815,561.5085557035782,1316.3301537742077
10,A320,generated_CVAE,178.7649223742111,4095.2656154210417,561.2123893497388,1209.7719888667946
11,A320,generated_CVAE,181.34962073466187,4135.054125043228,564.428627290195,1193.6552886655872
12,A320,generated_CVAE,183.79066780443404,4179.7713925152475,568.2484267477897,1341.5180241605885
13,A320,generated_CVAE,186.24897443744499,4225.278744979643,584.8794433988027,1365.2205739318724
14,A320,generated_CVAE,189.02666794222367,4262.525629607724,635.4912901420561,1117.4065388424297
15,A320,generated_CVAE,191.62981925979707,4306.824244293888,675.4150523746237,1328.9584405849157
16,A320,generated_CVAE,194.08729479538363,4356.725400498695,702.8718642830069,1497.034686144209
17,A320,generated_CVAE,196.73575403225013,4403.228694677832,720.9183579411851,1395.0988253741198
18,A320,generated_CVAE,199.2707957645777,4452.648215464663,728.3095745360125,1482.5856236049108
19,A320,generated_CVAE,201.74447977231063,4501.7436715016665,734.4086627819788,1472.863681110098
20,A320,generated_CVAE,204.2460843859544,4551.556960906061,741.9887499841942,1494.3986821318535
21,A320,generated_CVAE,206.6746233473841,4604.483630788638,747.9263225309445,1587.8000964773014
22,A320,generated_CVAE,208.9973638369524,4659.70389819385,756.4342832360824,1656.6080221563757
23,A320,generated_CVAE,211.41287113243425,4717.225569235727,765.4216127455629,1725.6501312562878
24,A320,generated_CVAE,213.68047252939022,4774.522057638802,774.4764308857689,1718.894652092241
25,A320,generated_CVAE,215.82469415184957,4834.150940801056,783.1909795186182,1788.8664948676433
26,A320,generated_CVAE,218.0100455485599,4905.116413814921,801.8976210552888,2128.964190415933
27,A320,generated_CVAE,220.18756662288183,4975.7255186391785,822.4180808749427,2118.2731447277415
28,A320,generated_CVAE,222.2389883428992,5047.118611571775,852.3151853807523,2141.792787977867
29,A320,generated_CVAE,224.33393030914982,5115.756733761947,878.3758708098002,2059.1436657051686
30,A320,generated_CVAE,226.1681456076547,5184.797629035935,900.6912753877693,2071.2268582196302
31,A320,generated_CVAE,227.8688229382398,5254.505832357426,917.646788609775,2091.2460996447435
32,A320,generated_CVAE,229.52753918223698,5322.3049011844505,935.4814056512811,2033.9720648107395
33,A320,generated_CVAE,231.1298549659775,5393.884309764839,949.4026990359155,2147.3822574116575
34,A320,generated_CVAE,232.60427058198803,5473.434334031533,962.8634597895469,2386.5007280008176
