,typecode,generated,CAS,altitude,std,vertical_rate
0,A320,generated_CVAE,158.3101258028942,3481.3890383310586,834.2120270819661,2000.0481662980046
1,A320,generated_CVAE,160.0495331699111,3548.057310540992,832.4614956359502,2000.0481662980046
2,A320,generated_CVAE,161.9260036054864,3601.062414942975,831.1875887898244,1590.153132059488
3,A320,generated_CVAE,163.61468236226153,3644.1028832125376,829.1752297785339,1291.2140480868788
4,A320,generated_CVAE,165.71216437711294,3690.5812311746986,831.3343446024352,1394.3504388648344
5,A320,generated_CVAE,167.7069268590475,3748.6320629196475,833.704479346375,1741.5249523484563
6,A320,generated_CVAE,169.6363620834657,3797.7298860971227,834.0208206094893,1472.9346953242657
7,A320,generated_CVAE,172.12880659294893,3836.8818121607524,834.2006689426826,1174.5577819088855
8,A320,generated_CVAE,174.6533002278891,3883.213551471511,833.3210044068492,1389.9521793227598
9,A320,generated_CVAE,176.9450362331896,3925.2779114504897,834.2192471976806,1261.9307993693524
10,A320,generated_CVAE,179.45583879708286,3971.578725301597,836.3320915609264,1389.0244155332266
11,A320,generated_CVAE,181.95137373223363,4022.653325705164,838.171887025563,1532.2380121070219
12,A320,generated_CVAE,184.3025090780603,4075.806349911364,841.4252221943942,1594.590726185994
13,A320,generated_CVAE,186.6766490706478,4122.120808429028,852.3904965373022,1389.4337555299323
14,A320,generated_CVAE,189.31453766114262,4144.796427899097,877.3600169836467,680.2685841020332
15,A320,generated_CVAE,192.0122995644688,4178.013851793894,883.6655940358261,996.5227168439383
16,A320,generated_CVAE,194.67707279312563,4216.877016856489,890.86692873004,1165.8949518778238
17,A320,generated_CVAE,197.31635054622788,4255.587739630397,893.962709300899,1161.321683217244
18,A320,generated_CVAE,199.9877622366909,4300.01288748745,901.1995855634651,1332.7544357115964
19,A320,generated_CVAE,202.76369053484444,4349.2950512989455,905.1325132307763,1478.4649143448796
20,A320,generated_CVAE,205.30048900435727,4399.118799416416,907.7582550927017,1494.7124435240964
21,A320,generated_CVAE,207.7982017792851,4451.388471365933,912.2956168567382,1568.0901584855046
22,A320,generated_CVAE,210.3082810061045,4506.403338451462,918.6549801052053,1650.4460125658886
23,A320,generated_CVAE,212.63831583658853,4562.488783748275,927.9566556953329,1682.5633589043675
24,A320,generated_CVAE,214.99463380867218,4621.055927812814,935.0788205319201,1757.0143219361823
25,A320,generated_CVAE,217.27967886560893,4680.867508608653,942.6715208948181,1794.3474238751883
26,A320,generated_CVAE,219.36068238407734,4740.812277430033,952.3176434876135,1798.343064641378
27,A320,generated_CVAE,221.51824537530004,4804.662214286835,966.4433995635233,1915.4981057040663
28,A320,generated_CVAE,223.49761233655323,4876.987484116152,986.6207043211083,2169.758094879518
29,A320,generated_CVAE,225.452577950964,4951.518862559614,1004.7724010725374,2235.9413533038405
30,A320,generated_CVAE,227.3000360818273,5028.404521405936,1025.5776460569373,2306.5697653896837
31,A320,generated_CVAE,229.02606700606137,5106.550349346605,1040.682854419086,2344.374838220068
32,A320,generated_CVAE,230.59048327097452,5182.644935209589,1048.0719370640606,2282.8375758894954
33,A320,generated_CVAE,232.07046928558964,5260.573173063347,1056.4074414529612,2337.8471356127634
34,A320,generated_CVAE,233.31933380801036,5341.740397135417,1063.042373895149,2435.016722162086
35,A320,generated_CVAE,234.2424487225023,5424.5685505694655,1070.7224776243752,2484.844603021461
36,A320,generated_CVAE,235.20153932686313,5506.533661011233,1074.9594221962661,2458.953313253012
37,A320,generated_CVAE,236.08645159556684,5591.867677251977,1082.6323757597197,2560.0204872223267
38,A320,generated_CVAE,236.7991777902626,5676.825467396931,1084.5077750608343,2548.7337043486446
39,A320,generated_CVAE,237.44938174021772,5764.154460125659,1082.8698200801055,2619.8697818618225
40,A320,generated_CVAE,238.06361700157564,5862.52331591993,1084.8515843542361,2951.065673828125
41,A320,generated_CVAE,238.54114451274336,5960.85713018088,1093.4459328144956,2950.0144278285015
42,A320,generated_CVAE,239.0501277724423,6062.448508879267,1098.6754289667815,3047.741360951619
43,A320,generated_CVAE,239.47353073487798,6174.952672016189,1115.2647488040427,3375.1248941076806
44,A320,generated_CVAE,239.74470173785963,6287.143547824109,1114.1507740819004,3365.726274237575
45,A320,generated_CVAE,240.00088059758565,6398.336341459589,1124.0768059998932,3335.7838090643827
46,A320,generated_CVAE,240.28508927065684,6501.026820171311,1119.5790204716457,3080.7143613516564
47,A320,generated_CVAE,240.51411248019423,6601.833745136797,1117.5656513689296,3024.2077489646085
48,A320,generated_CVAE,240.6814556504828,6708.535791113673,1120.7481583324688,3201.0613793062876
49,A320,generated_CVAE,240.8771262111434,6812.504527386891,1127.4994130637726,3119.062088196536
50,A320,generated_CVAE,241.132534777783,6911.878576807229,1125.3585767136544,2981.221482610128
51,A320,generated_CVAE,241.45262731222743,7005.902525139621,1129.1008110853033,2820.718449971762
52,A320,generated_CVAE,241.80248073593202,7098.610094185335,1126.6734682972233,2781.2270713714233
53,A320,generated_CVAE,242.0976307267645,7199.152898704192,1124.7680597117367,3016.2841355657
54,A320,generated_CVAE,242.4258994290149,7295.609762291353,1130.6451776267977,2893.7059076148344
55,A320,generated_CVAE,242.82032766686865,7392.401276982931,1137.4705516864535,2903.7454407473647
56,A320,generated_CVAE,243.15252835683555,7496.43589592746,1140.6341178621165,3121.0385683358436
57,A320,generated_CVAE,243.42278547172086,7605.796451430723,1152.9856952531998,3280.8166650978915
58,A320,generated_CVAE,243.71115339041714,7710.772562907881,1170.1084044421364,3149.2833443147592
59,A320,generated_CVAE,244.15224012505098,7808.211423820281,1167.8412455373573,2923.165827371988
60,A320,generated_CVAE,244.4900455398253,7912.616490375564,1168.9894725379147,3132.1519966585092
61,A320,generated_CVAE,245.01701636869745,8001.414619415161,1171.0692385533118,2663.9438711878765
62,A320,generated_CVAE,245.40605531255883,8089.615061809739,1179.092350079611,2646.0132718373493
63,A320,generated_CVAE,245.81912403030088,8175.2447534277735,1189.3889682430058,2568.890748541039
64,A320,generated_CVAE,246.16037603171475,8264.77770162682,1190.3483972850938,2685.9884459713853
65,A320,generated_CVAE,246.4557670685182,8355.941987677272,1192.3376610318091,2734.928581513554
66,A320,generated_CVAE,246.88968293829615,8445.122961572853,1189.9663445401118,2675.4292168674697
67,A320,generated_CVAE,247.20827560731206,8534.078911348519,1191.2314276949262,2668.6784932699547
68,A320,generated_CVAE,247.56978597985693,8618.856652194716,1199.652305729617,2543.3322253859187
